sofifa_id,short_name,age,nationality,club_name,player_positions,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,is_goalkeeper,growth_gap,value_per_rating,age_group
258168,J. Oosterwolde,19,Netherlands,FC Twente,LB,61,72,375000,950,85.0,37.0,54.0,53.0,58.0,58.0,False,11,6147.540983606557,Under 20
258699,O. Imeri,20,Albania,Antalyaspor,"RM, LM",61,72,425000,2000,67.0,56.0,55.0,66.0,29.0,45.0,False,11,6967.213114754099,Under 20
258815,S. Damiani,22,Italy,Empoli,"CDM, CM",61,72,400000,500,64.0,48.0,60.0,61.0,54.0,56.0,False,11,6557.377049180328,20-24
224225,A. Phillips,22,England,Morecambe,CM,61,71,400000,2000,64.0,55.0,61.0,65.0,42.0,55.0,False,10,6557.377049180328,20-24
224322,K. Haug,22,Norway,Vålerenga Fotball,GK,61,71,325000,600,,,,,,,True,10,5327.868852459016,20-24
229783,D. Gyollai,23,Hungary,Peterborough United,GK,61,71,325000,1000,,,,,,,True,10,5327.868852459016,20-24
230893,O. Evans,23,Wales,Wigan Athletic,GK,61,71,325000,700,,,,,,,True,10,5327.868852459016,20-24
231028,M. Šarkić,22,Montenegro,Shrewsbury,GK,61,71,325000,1000,,,,,,,True,10,5327.868852459016,20-24
232181,H. Adamczyk,22,Poland,Wisła Płock,CAM,61,71,400000,1000,70.0,56.0,57.0,66.0,39.0,52.0,False,10,6557.377049180328,20-24
234341,I. Eğribayat,22,Turkey,Göztepe SK,GK,61,71,325000,3000,,,,,,,True,10,5327.868852459016,20-24
235744,B. Thomas-Asante,21,England,Salford City,ST,61,71,425000,3000,82.0,58.0,55.0,67.0,30.0,70.0,False,10,6967.213114754099,20-24
236445,J. Kabongo,22,Denmark,Brøndby IF,CB,61,71,375000,3000,58.0,29.0,44.0,46.0,60.0,66.0,False,10,6147.540983606557,20-24
236955,P. Tomczyk,22,Poland,Stal Mielec,ST,61,71,400000,900,83.0,58.0,41.0,61.0,23.0,59.0,False,10,6557.377049180328,20-24
237506,C. Owens,22,Northern Ireland,Queens Park Rangers,"CM, CAM",61,71,400000,2000,64.0,52.0,61.0,63.0,52.0,61.0,False,10,6557.377049180328,20-24
237875,R. Schlegel,23,Argentina,Orlando City SC,CB,61,71,375000,1000,54.0,32.0,33.0,36.0,63.0,73.0,False,10,6147.540983606557,20-24
238177,A. Hartigan,20,England,AFC Wimbledon,CM,61,71,400000,1000,71.0,55.0,60.0,62.0,57.0,66.0,False,10,6557.377049180328,Under 20
240583,C. Lakin,21,England,Birmingham City,CM,61,71,400000,2000,71.0,57.0,62.0,66.0,49.0,62.0,False,10,6557.377049180328,20-24
240704,Guo Quanbo,22,China PR,Beijing Sinobo Guoan FC,GK,61,71,325000,2000,,,,,,,True,10,5327.868852459016,20-24
241181,Julio Gracia,22,Spain,Getafe CF,CM,61,71,400000,4000,57.0,53.0,56.0,62.0,57.0,57.0,False,10,6557.377049180328,20-24
241197,A. Al Amri,23,Saudi Arabia,Al Nassr,CB,61,71,375000,5000,55.0,26.0,43.0,39.0,63.0,61.0,False,10,6147.540983606557,20-24
241828,L. Offord,20,England,Crewe Alexandra,CB,61,71,375000,1000,63.0,28.0,45.0,52.0,60.0,68.0,False,10,6147.540983606557,Under 20
242196,M. Real,20,United States,Philadelphia Union,LB,61,71,375000,1000,75.0,36.0,51.0,59.0,56.0,60.0,False,10,6147.540983606557,Under 20
243246,S. Gussiås,20,Norway,Sandefjord Fotball,ST,61,71,425000,650,64.0,62.0,43.0,58.0,23.0,70.0,False,10,6967.213114754099,Under 20
243959,L. Schneider,20,Germany,KFC Uerdingen 05,"CB, CDM",61,71,375000,1000,71.0,40.0,55.0,61.0,60.0,66.0,False,10,6147.540983606557,Under 20
244942,S. Guðjohnsen,22,Iceland,Odense Boldklub,ST,61,71,400000,2000,51.0,60.0,39.0,55.0,26.0,70.0,False,10,6557.377049180328,20-24
245087,C. Bayiha,21,Canada,Montreal Impact,"RW, RB",61,71,400000,1000,80.0,50.0,56.0,65.0,53.0,58.0,False,10,6557.377049180328,20-24
245100,M. Awoudja,22,Germany,VfB Stuttgart,CB,61,71,375000,3000,60.0,34.0,48.0,41.0,58.0,70.0,False,10,6147.540983606557,20-24
245749,A. Baroan,20,France,Chamois Niortais Football Club,"LM, ST",61,71,400000,1000,78.0,56.0,57.0,61.0,26.0,51.0,False,10,6557.377049180328,Under 20
246283,L. Seydoux,22,Switzerland,BSC Young Boys,"LB, RB",61,71,375000,3000,73.0,32.0,46.0,58.0,57.0,56.0,False,10,6147.540983606557,20-24
246873,L. Kitching,20,England,Forest Green Rovers,CB,61,71,375000,2000,55.0,29.0,43.0,46.0,61.0,71.0,False,10,6147.540983606557,Under 20
247683,M. Chana,21,Germany,VfB Lübeck,CB,61,71,375000,550,66.0,25.0,36.0,44.0,62.0,63.0,False,10,6147.540983606557,20-24
248138,H. Moussaki,21,Congo,Stade Malherbe Caen,"ST, RW",61,71,425000,1000,69.0,63.0,47.0,60.0,23.0,61.0,False,10,6967.213114754099,20-24
251158,Hwang Tae Hyun,21,Korea Republic,Daegu FC,RB,61,71,375000,1000,64.0,32.0,48.0,59.0,60.0,59.0,False,10,6147.540983606557,20-24
251288,J. Medić,21,Croatia,SV Wehen Wiesbaden,CB,61,71,375000,1000,60.0,25.0,32.0,32.0,63.0,70.0,False,10,6147.540983606557,20-24
251471,M. Guthörl,21,Germany,SV Wehen Wiesbaden,RB,61,71,375000,1000,74.0,40.0,48.0,56.0,57.0,66.0,False,10,6147.540983606557,20-24
252421,M. Al Dawsari,20,Saudi Arabia,Al Hilal,RB,61,71,375000,4000,74.0,32.0,48.0,57.0,56.0,56.0,False,10,6147.540983606557,Under 20
254376,D. Pazmiño,20,Ecuador,El Nacional,CM,61,71,400000,500,74.0,51.0,56.0,58.0,60.0,70.0,False,10,6557.377049180328,Under 20
254725,F. Romero,20,Paraguay,Nacional Asunción,ST,61,71,425000,500,62.0,59.0,44.0,57.0,25.0,67.0,False,10,6967.213114754099,Under 20
256367,A. Leifsson,21,Iceland,Strømsgodset IF,CB,61,71,375000,700,61.0,27.0,47.0,45.0,61.0,67.0,False,10,6147.540983606557,20-24
257181,M. Ramusović,19,Bosnia Herzegovina,1. FC Heidenheim 1846,CDM,61,71,375000,2000,59.0,46.0,57.0,57.0,59.0,61.0,False,10,6147.540983606557,Under 20
257232,G. Schulz,21,Germany,FC Hansa Rostock,"RM, RW",61,71,400000,800,84.0,53.0,54.0,62.0,29.0,56.0,False,10,6557.377049180328,20-24
257938,Contreras,22,Spain,SD Ponferradina,LM,61,71,400000,2000,63.0,59.0,60.0,63.0,31.0,43.0,False,10,6557.377049180328,20-24
258415,A. Chandarov,21,Bulgaria,Academica Clinceni,CAM,61,71,400000,850,66.0,56.0,58.0,62.0,37.0,49.0,False,10,6557.377049180328,20-24
258549,J. Amofa,21,Netherlands,ADO Den Haag,"CB, LB",61,71,375000,1000,69.0,33.0,48.0,56.0,61.0,65.0,False,10,6147.540983606557,20-24
258605,B. Satkus,19,Lithuania,1. FC Nürnberg,CB,61,71,350000,1000,69.0,37.0,52.0,54.0,58.0,71.0,False,10,5737.704918032787,Under 20
258836,K. Lazaridis,17,Greece,Panathinaikos FC,"LB, LM",61,71,325000,500,74.0,50.0,57.0,58.0,54.0,59.0,False,10,5327.868852459016,Under 20
226261,C. Ainley,22,England,Crewe Alexandra,"CM, RW",61,70,375000,2000,75.0,56.0,58.0,67.0,52.0,57.0,False,9,6147.540983606557,20-24
227659,Kim Jin Gyu,23,Korea Republic,Busan IPark,"CM, RM",61,70,375000,1000,76.0,55.0,58.0,62.0,35.0,61.0,False,9,6147.540983606557,20-24
228601,R. Rentería,24,Colombia,Deportivo Cali,CB,61,70,350000,500,59.0,23.0,32.0,37.0,61.0,70.0,False,9,5737.704918032787,20-24
229378,A. Edun,22,England,Lincoln City,"CM, LM",61,70,375000,2000,71.0,45.0,58.0,63.0,60.0,68.0,False,9,6147.540983606557,20-24
229878,C. Lattanzio,22,Argentina,Estudiantes de La Plata,"LM, ST",61,70,400000,3000,69.0,64.0,56.0,65.0,33.0,52.0,False,9,6557.377049180328,20-24
231615,K. Gordon,22,England,Mansfield Town,"RWB, RM, RB",61,70,350000,3000,82.0,51.0,54.0,59.0,55.0,61.0,False,9,5737.704918032787,20-24
232816,A. Rivero,22,Argentina,Arsenal de Sarandí,GK,61,70,300000,1000,,,,,,,True,9,4918.0327868852455,20-24
233046,J. Grant,21,England,Bristol Rovers,"CDM, CB",61,70,350000,1000,72.0,38.0,54.0,59.0,61.0,69.0,False,9,5737.704918032787,20-24
233707,S. Haugen,22,Norway,Aalesunds FK,ST,61,70,400000,850,79.0,60.0,41.0,60.0,26.0,59.0,False,9,6557.377049180328,20-24
236297,M. Cortés,23,Colombia,Independiente Medellín,"RM, LM",61,70,400000,500,77.0,54.0,54.0,63.0,35.0,59.0,False,9,6557.377049180328,20-24
236689,K. Al Samiri,23,Saudi Arabia,Al Ittihad,"CM, CDM, RM",61,70,375000,5000,58.0,46.0,61.0,67.0,59.0,56.0,False,9,6147.540983606557,20-24
237101,Lee Seung Mo,22,Korea Republic,Pohang Steelers,"CDM, CAM",61,70,350000,1000,68.0,45.0,56.0,59.0,56.0,66.0,False,9,5737.704918032787,20-24
239480,S. Härtel,21,Germany,FC Erzgebirge Aue,"LB, LWB, LM",61,70,350000,1000,78.0,38.0,54.0,62.0,54.0,56.0,False,9,5737.704918032787,20-24
239995,P. López,22,Mexico,Atlético de San Luis,CM,61,70,375000,3000,69.0,51.0,62.0,66.0,43.0,55.0,False,9,6147.540983606557,20-24
241044,M. Osores,23,Argentina,Atlético Tucumán,CB,61,70,350000,2000,54.0,33.0,38.0,43.0,63.0,66.0,False,9,5737.704918032787,20-24
241328,Wei Zhen,23,China PR,Shanghai SIPG FC,CB,61,70,350000,2000,66.0,34.0,52.0,51.0,61.0,66.0,False,9,5737.704918032787,20-24
242256,E. Calvillo,22,United States,San Jose Earthquakes,CM,61,70,375000,1000,63.0,56.0,60.0,63.0,58.0,56.0,False,9,6147.540983606557,20-24
242419,B. Njie,22,Norway,Odds BK,RW,61,70,400000,1000,86.0,57.0,48.0,65.0,26.0,47.0,False,9,6557.377049180328,20-24
242594,D. Kaneko,21,Japan,Shonan Bellmare,"CM, CDM",61,70,375000,700,60.0,55.0,58.0,62.0,53.0,58.0,False,9,6147.540983606557,20-24
242748,A. Herzog,22,Germany,FC Hansa Rostock,"RW, CM",61,70,400000,1000,81.0,47.0,60.0,63.0,46.0,61.0,False,9,6557.377049180328,20-24
243021,E. Ortega,23,Mexico,Club Atlas,CM,61,70,375000,2000,75.0,46.0,61.0,62.0,55.0,46.0,False,9,6147.540983606557,20-24
244082,S. Karweina,21,Germany,MSV Duisburg,"ST, LM, CAM",61,70,400000,600,72.0,59.0,48.0,66.0,22.0,44.0,False,9,6557.377049180328,20-24
245406,S. Bojang,22,Gambia,Sarpsborg 08 FF,"RWB, RB",61,70,350000,750,82.0,32.0,44.0,57.0,56.0,66.0,False,9,5737.704918032787,20-24
245510,A. Hassoun,23,Saudi Arabia,Al Ahli,RB,61,70,350000,5000,74.0,37.0,50.0,57.0,56.0,65.0,False,9,5737.704918032787,20-24
247042,J. Löfgren,23,Sweden,Mjällby AIF,CB,61,70,350000,550,57.0,29.0,42.0,52.0,59.0,71.0,False,9,5737.704918032787,20-24
247611,E. Selvik,22,Norway,Odds BK,GK,61,70,300000,650,,,,,,,True,9,4918.0327868852455,20-24
251022,C. Costin,22,Romania,FC Voluntari,"RW, RB",61,70,400000,1000,80.0,42.0,58.0,63.0,56.0,58.0,False,9,6557.377049180328,20-24
251167,S. Raux-Yao,21,France,KSV Cercle Brugge,CB,61,70,350000,2000,59.0,32.0,39.0,35.0,58.0,77.0,False,9,5737.704918032787,20-24
251373,K. Klefisch,20,Germany,Viktoria Köln,"CDM, CM",61,70,350000,650,67.0,50.0,51.0,61.0,60.0,66.0,False,9,5737.704918032787,Under 20
251547,D. Schnegg,21,Austria,WSG Tirol,"LM, LB",61,70,400000,2000,72.0,52.0,59.0,60.0,57.0,68.0,False,9,6557.377049180328,20-24
251574,M. Sağlam,22,Turkey,Fenerbahçe SK,RB,61,70,350000,7000,63.0,40.0,59.0,66.0,60.0,50.0,False,9,5737.704918032787,20-24
252240,A. Soñora,21,United States,Independiente,"CAM, LM",61,70,400000,2000,64.0,50.0,66.0,63.0,42.0,49.0,False,9,6557.377049180328,20-24
252916,Nacho,21,Spain,Elche CF,ST,61,70,400000,3000,67.0,63.0,42.0,55.0,30.0,64.0,False,9,6557.377049180328,20-24
254188,W. Tandazo,20,Peru,Melgar FBC,CM,61,70,375000,500,54.0,45.0,57.0,59.0,64.0,57.0,False,9,6147.540983606557,Under 20
254189,P. Labrin,20,Peru,Deportivo Binacional,CM,61,70,375000,500,69.0,55.0,56.0,65.0,55.0,64.0,False,9,6147.540983606557,Under 20
254594,J. Rodríguez,21,Mexico,U.N.A.M.,"LB, LM",61,70,350000,2000,86.0,40.0,47.0,50.0,55.0,51.0,False,9,5737.704918032787,20-24
254627,J. Vargas,21,Venezuela,Llaneros de Guanare,RM,61,70,400000,500,70.0,55.0,58.0,59.0,33.0,57.0,False,9,6557.377049180328,20-24
254734,R. Fernández,23,Uruguay,River Plate Asunción,LB,61,70,350000,500,64.0,28.0,44.0,53.0,61.0,61.0,False,9,5737.704918032787,20-24
254943,J. Montenegro,23,Bolivia,Oriente Petrolero,"ST, RW",61,70,400000,500,60.0,61.0,45.0,58.0,24.0,58.0,False,9,6557.377049180328,20-24
255099,D. Segura,21,Ecuador,Universidad Católica del Ecuador,LW,61,70,400000,500,58.0,55.0,58.0,64.0,26.0,48.0,False,9,6557.377049180328,20-24
255273,M. Pineda,22,United States,Chicago Fire,"CB, CDM",61,70,350000,1000,56.0,22.0,40.0,47.0,63.0,63.0,False,9,5737.704918032787,20-24
255716,Thiago,23,Brazil,Cracovia,"LM, CDM",61,70,400000,2000,73.0,48.0,58.0,60.0,48.0,60.0,False,9,6557.377049180328,20-24
255735,G. Fuentes,21,Peru,Sport Huancayo,ST,61,70,400000,500,66.0,63.0,45.0,57.0,17.0,56.0,False,9,6557.377049180328,20-24
256139,M. Pintos,20,Uruguay,Peñarol,LB,61,70,350000,500,62.0,31.0,49.0,51.0,58.0,54.0,False,9,5737.704918032787,Under 20
256518,D. Ouédraogo,21,Burkina Faso,Oud-Heverlee Leuven,CB,61,70,350000,2000,61.0,25.0,42.0,48.0,63.0,63.0,False,9,5737.704918032787,20-24
256893,Jefferson,20,Brazil,Clube Sport Marítimo,ST,61,70,400000,2000,54.0,59.0,42.0,54.0,29.0,68.0,False,9,6557.377049180328,Under 20
257237,R. Doohan,22,Scotland,Ross County FC,GK,61,70,300000,900,,,,,,,True,9,4918.0327868852455,20-24
257255,B. Pernot,21,Germany,SC Verl,CB,61,70,350000,500,69.0,28.0,46.0,60.0,60.0,66.0,False,9,5737.704918032787,20-24
257899,K. Fujimoto,21,Japan,Gil Vicente FC,"RW, LW",61,70,400000,2000,74.0,54.0,57.0,65.0,30.0,49.0,False,9,6557.377049180328,20-24
258744,Quindimil,20,Spain,CD Lugo,"CB, CDM",61,70,350000,1000,63.0,34.0,32.0,38.0,64.0,67.0,False,9,5737.704918032787,Under 20
258864,S. Drljača,21,Germany,Borussia Dortmund,GK,61,70,300000,4000,,,,,,,True,9,4918.0327868852455,20-24
221349,J. Nuttall,23,England,Northampton Town,ST,61,69,375000,2000,70.0,60.0,46.0,56.0,34.0,68.0,False,8,6147.540983606557,20-24
228226,D. Bernard,23,Republic of Ireland,Forest Green Rovers,"RWB, RB, CB",61,69,325000,3000,71.0,36.0,49.0,58.0,57.0,67.0,False,8,5327.868852459016,20-24
228928,S. Lavelle,23,Scotland,Morecambe,CB,61,69,325000,2000,55.0,29.0,38.0,44.0,61.0,71.0,False,8,5327.868852459016,20-24
229375,E. Adebayo,22,England,Walsall,ST,61,69,375000,3000,72.0,58.0,49.0,60.0,38.0,76.0,False,8,6147.540983606557,20-24
230653,J. Wollacott,23,England,Bristol City,GK,61,69,275000,4000,,,,,,,True,8,4508.196721311476,20-24
230846,R. Charles-Cook,23,England,Ross County FC,"CAM, CM",61,69,375000,1000,83.0,51.0,56.0,66.0,53.0,66.0,False,8,6147.540983606557,20-24
231046,J. Eastwood,23,England,Kilmarnock,GK,61,69,275000,900,,,,,,,True,8,4508.196721311476,20-24
233324,V. Cabezas,22,Colombia,Deportivo Pasto,GK,61,69,275000,500,,,,,,,True,8,4508.196721311476,20-24
233961,S. Al Najai,23,Saudi Arabia,Al Nassr,"CM, CDM",61,69,375000,5000,65.0,56.0,60.0,62.0,57.0,63.0,False,8,6147.540983606557,20-24
234858,M. Funk,24,Germany,SpVgg Greuther Fürth,GK,61,69,275000,1000,,,,,,,True,8,4508.196721311476,20-24
237181,Y. Severin,23,France,Servette FC,LB,61,69,325000,3000,64.0,27.0,47.0,45.0,60.0,62.0,False,8,5327.868852459016,20-24
238613,O. Ural,23,Turkey,Kasimpaşa SK,RB,61,69,325000,2000,72.0,30.0,38.0,64.0,58.0,59.0,False,8,5327.868852459016,20-24
238627,M. Dembélé,23,France,Rodez Aveyron Football,"ST, LM",61,69,375000,1000,77.0,59.0,46.0,60.0,21.0,57.0,False,8,6147.540983606557,20-24
241584,J. Mendive,23,Argentina,Club Atlético Huracán,GK,61,69,275000,2000,,,,,,,True,8,4508.196721311476,20-24
242230,J. Lennon,22,Republic of Ireland,St. Patrick's Athletic,"CDM, CM",61,69,350000,500,47.0,51.0,59.0,57.0,58.0,66.0,False,8,5737.704918032787,20-24
242975,S. Foss,21,Norway,Sandefjord Fotball,CB,61,69,350000,550,60.0,25.0,41.0,41.0,62.0,64.0,False,8,5737.704918032787,20-24
243500,A. Gamboa,21,Costa Rica,Waasland-Beveren,CB,61,69,350000,1000,47.0,27.0,46.0,48.0,59.0,71.0,False,8,5737.704918032787,20-24
244904,M. Tapias,23,Mexico,Pachuca,"CB, LB",61,69,325000,2000,67.0,33.0,48.0,44.0,60.0,61.0,False,8,5327.868852459016,20-24
245129,M. Hołownia,22,Poland,Legia Warszawa,LB,61,69,325000,2000,67.0,26.0,48.0,58.0,57.0,59.0,False,8,5327.868852459016,20-24
245288,L. Gottwalt,22,Germany,1. FC Kaiserslautern,CB,61,69,325000,850,59.0,34.0,39.0,41.0,59.0,71.0,False,8,5327.868852459016,20-24
245410,M. Talbi,22,Tunisia,Çaykur Rizespor,CB,61,69,325000,2000,56.0,30.0,41.0,43.0,64.0,57.0,False,8,5327.868852459016,20-24
247473,B. Tutu,22,France,Stade Malherbe Caen,ST,61,69,375000,2000,75.0,59.0,44.0,55.0,24.0,60.0,False,8,6147.540983606557,20-24
250730,J. Ruiz,20,Colombia,Gil Vicente FC,CM,61,69,375000,1000,67.0,52.0,57.0,67.0,43.0,56.0,False,8,6147.540983606557,Under 20
251982,H. Igarzabal,20,Argentina,Arsenal de Sarandí,CB,61,69,350000,1000,54.0,30.0,42.0,47.0,61.0,68.0,False,8,5737.704918032787,Under 20
252400,Fran Castillo,23,Spain,Albacete BP,"CM, CAM",61,69,375000,1000,61.0,54.0,64.0,68.0,47.0,38.0,False,8,6147.540983606557,20-24
252715,R. Sila,22,France,Paris FC,LM,61,69,375000,2000,73.0,60.0,52.0,62.0,27.0,56.0,False,8,6147.540983606557,20-24
254050,E. Viveros,24,Ecuador,LDU Quito,GK,61,69,275000,500,,,,,,,True,8,4508.196721311476,20-24
254501,P. Ba,22,Senegal,ESTAC Troyes,ST,61,69,375000,2000,59.0,60.0,41.0,62.0,25.0,66.0,False,8,6147.540983606557,20-24
254702,R. Garay,23,Paraguay,Nacional Asunción,CB,61,69,325000,500,57.0,32.0,42.0,50.0,60.0,64.0,False,8,5327.868852459016,20-24
254703,N. Giménez,22,Paraguay,Nacional Asunción,"LB, CB",61,69,325000,500,65.0,33.0,50.0,57.0,58.0,59.0,False,8,5327.868852459016,20-24
254724,D. Fleitas,23,Paraguay,Nacional Asunción,ST,61,69,375000,500,59.0,63.0,51.0,58.0,21.0,62.0,False,8,6147.540983606557,20-24
254989,B. Gazzolo,22,Chile,CD Huachipato,CB,61,69,325000,1000,61.0,23.0,42.0,42.0,61.0,61.0,False,8,5327.868852459016,20-24
256140,K. Lewis,21,Uruguay,Peñarol,"CDM, CM",61,69,350000,500,59.0,41.0,53.0,55.0,57.0,59.0,False,8,5737.704918032787,20-24
256675,O. Marmoush,21,Canada,VfL Wolfsburg,"ST, RM, LM",61,69,375000,6000,68.0,64.0,47.0,61.0,26.0,52.0,False,8,6147.540983606557,20-24
256688,C. Puertas,21,Switzerland,FC Lausanne-Sport,"CM, CDM",61,69,375000,2000,71.0,55.0,62.0,65.0,51.0,66.0,False,8,6147.540983606557,20-24
257055,J. Breitenbach,22,Germany,1. FC Saarbrücken,"RB, RM",61,69,325000,950,80.0,27.0,49.0,60.0,55.0,55.0,False,8,5327.868852459016,20-24
257316,L. Jürgensen,22,Germany,SC Verl,"CB, CDM",61,69,325000,500,60.0,24.0,42.0,50.0,60.0,69.0,False,8,5327.868852459016,20-24
257335,Marc Baró,20,Spain,Cádiz CF,LB,61,69,325000,3000,63.0,35.0,41.0,56.0,63.0,55.0,False,8,5327.868852459016,Under 20
257341,M. Gouras,22,Germany,1. FC Saarbrücken,"LM, CAM, RM",61,69,375000,1000,81.0,55.0,55.0,63.0,25.0,53.0,False,8,6147.540983606557,20-24
258341,Uri,20,Spain,FC Cartagena,"CB, RB, CDM",61,69,350000,1000,60.0,30.0,50.0,51.0,60.0,63.0,False,8,5737.704918032787,Under 20
213696,M. Willock,23,England,Gillingham,CM,61,68,350000,2000,70.0,55.0,57.0,66.0,52.0,66.0,False,7,5737.704918032787,20-24
223599,C. Cooke,23,England,Bradford City,CM,61,68,350000,3000,57.0,51.0,59.0,63.0,54.0,60.0,False,7,5737.704918032787,20-24
224982,A. Palumbo,23,Italy,Sampdoria,CM,61,68,350000,3000,66.0,46.0,62.0,65.0,52.0,71.0,False,7,5737.704918032787,20-24
225519,L. Contin,24,Argentina,Gimnasia y Esgrima La Plata,ST,61,68,350000,3000,59.0,61.0,46.0,60.0,34.0,70.0,False,7,5737.704918032787,20-24
225677,R. Greenidge,23,Guyana,Bolton Wanderers,CB,61,68,325000,2000,70.0,33.0,40.0,39.0,60.0,75.0,False,7,5327.868852459016,20-24
227878,C. Guy,23,England,Carlisle United,"CM, CDM",61,68,350000,2000,66.0,50.0,58.0,62.0,57.0,60.0,False,7,5737.704918032787,20-24
227997,O. Zanzala,23,Congo,Crewe Alexandra,ST,61,68,350000,2000,67.0,59.0,45.0,58.0,29.0,66.0,False,7,5737.704918032787,20-24
228366,M. Gillesphey,24,England,Brisbane Roar,CB,61,68,325000,900,53.0,33.0,49.0,48.0,59.0,70.0,False,7,5327.868852459016,20-24
228382,D. Agyei,23,England,Oxford United,ST,61,68,350000,2000,73.0,57.0,49.0,60.0,29.0,68.0,False,7,5737.704918032787,20-24
229185,F. Lach,23,Germany,SC Verl,"CB, RB, CDM",61,68,325000,500,54.0,24.0,42.0,52.0,61.0,66.0,False,7,5327.868852459016,20-24
230014,E. Iandolo,22,England,Swindon Town,LB,61,68,325000,2000,74.0,48.0,53.0,61.0,56.0,57.0,False,7,5327.868852459016,20-24
232588,K. Miyazaki,22,Japan,FC Tokyo,"LM, RM, CAM",61,68,350000,2000,76.0,41.0,56.0,65.0,45.0,50.0,False,7,5737.704918032787,20-24
232850,T. Yanagi,22,Japan,Vegalta Sendai,"RB, RWB, LB",61,68,325000,850,77.0,33.0,48.0,45.0,56.0,69.0,False,7,5327.868852459016,20-24
239011,J. Homawoo,22,Togo,FC Nantes,CB,61,68,325000,3000,52.0,30.0,40.0,43.0,61.0,61.0,False,7,5327.868852459016,20-24
239681,O. Bertel,23,Colombia,Millonarios FC,LB,61,68,325000,700,75.0,30.0,48.0,59.0,55.0,63.0,False,7,5327.868852459016,20-24
239731,M. Ambrosiewicz,22,Poland,Wisła Płock,CM,61,68,350000,1000,54.0,48.0,58.0,63.0,61.0,65.0,False,7,5737.704918032787,20-24
239910,A. Boupendza,23,Gabon,Hatayspor,ST,61,68,350000,3000,62.0,64.0,45.0,59.0,21.0,55.0,False,7,5737.704918032787,20-24
240701,L. Spence,24,Scotland,Scunthorpe United,"CM, CDM",61,68,350000,3000,66.0,46.0,58.0,63.0,54.0,57.0,False,7,5737.704918032787,20-24
241048,J. Tuominen,24,Finland,BK Häcken,"ST, RW",61,68,350000,1000,69.0,62.0,45.0,58.0,44.0,57.0,False,7,5737.704918032787,20-24
241213,T. Uchida,22,Japan,FC Tokyo,LW,61,68,350000,2000,69.0,54.0,57.0,64.0,49.0,66.0,False,7,5737.704918032787,20-24
241818,L. Buades,22,France,Nîmes Olympique,"RM, ST",61,68,350000,3000,64.0,57.0,55.0,63.0,44.0,55.0,False,7,5737.704918032787,20-24
242734,W. Omsberg,24,United States,Chicago Fire,CB,61,68,325000,1000,50.0,24.0,40.0,33.0,61.0,69.0,False,7,5327.868852459016,20-24
243344,D. Lanius,23,Germany,Viktoria Köln,CB,61,68,325000,800,53.0,32.0,41.0,39.0,60.0,74.0,False,7,5327.868852459016,20-24
243412,B. Danger,22,France,FC Chambly Oise,"RB, CB, CDM",61,68,325000,850,67.0,31.0,49.0,52.0,59.0,57.0,False,7,5327.868852459016,20-24
243919,V. Pinson,24,France,Stade de Reims,"ST, LW",61,68,350000,4000,60.0,64.0,47.0,62.0,21.0,39.0,False,7,5737.704918032787,20-24
246456,D. Bajselmani,21,Netherlands,PEC Zwolle,RB,61,68,325000,1000,76.0,47.0,46.0,58.0,57.0,68.0,False,7,5327.868852459016,20-24
247278,A. Gutman,23,United States,FC Cincinnati,LB,61,68,325000,1000,60.0,44.0,53.0,58.0,59.0,67.0,False,7,5327.868852459016,20-24
247354,B. Michel,22,United States,Orlando City SC,"ST, LW, LM",61,68,350000,1000,87.0,56.0,37.0,57.0,22.0,57.0,False,7,5737.704918032787,20-24
247639,E. Cuello,23,Argentina,LA Galaxy,CAM,61,68,350000,1000,63.0,53.0,58.0,63.0,37.0,57.0,False,7,5737.704918032787,20-24
247754,G. Stensness,21,New Zealand,Central Coast Mariners,"CDM, CM",61,68,325000,500,56.0,41.0,50.0,53.0,56.0,74.0,False,7,5327.868852459016,20-24
250810,M. Ekpiteta,24,England,Blackpool,CB,61,68,325000,2000,69.0,28.0,44.0,48.0,60.0,70.0,False,7,5327.868852459016,20-24
251358,F. Bainović,24,Serbia,Górnik Zabrze,"CDM, CM",61,68,325000,950,66.0,41.0,56.0,55.0,58.0,67.0,False,7,5327.868852459016,20-24
253105,Tiago Alves,24,Portugal,Piast Gliwice,CAM,61,68,350000,2000,76.0,53.0,58.0,64.0,28.0,55.0,False,7,5737.704918032787,20-24
253259,A. Medina,22,Uruguay,Liverpool Fútbol Club,RM,61,68,350000,500,70.0,48.0,59.0,57.0,47.0,59.0,False,7,5737.704918032787,20-24
